pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150305_13:57:55,0,0,TBD
20150305_13:57:56,0,0,TBD
20150305_13:57:57,0,0,TBD
20150305_13:57:58,0,0,TBD
20150305_13:57:59,0,0,TBD
20150305_13:58:00,0,0,TBD
20150305_13:58:01,0,0,TBD
20150305_13:58:02,0,0,TBD
20150305_13:58:03,0,0,TBD
20150305_13:58:04,0,1,TBD
20150305_13:58:05,0,1,TBD
20150305_13:58:06,0,1,TBD
20150305_13:58:07,0,1,TBD
20150305_13:58:08,0,1,TBD
20150305_13:58:09,0,1,TBD
20150305_13:58:10,0,1,TBD
20150305_13:58:11,0,1,TBD
20150305_13:58:12,0,1,TBD
20150305_13:58:13,0,1,TBD
20150305_13:58:14,0,1,TBD
20150305_13:58:15,0,1,TBD
20150305_13:58:16,0,4,TBD
20150305_13:58:17,0,6,TBD
20150305_13:58:18,0,7,TBD
20150305_13:58:19,0,10,TBD
20150305_13:58:20,0,10,TBD
20150305_13:58:21,0,10,TBD
20150305_13:58:22,0,11,TBD
20150305_13:58:23,0,12,TBD
20150305_13:58:24,0,13,TBD
20150305_13:58:25,0,13,TBD
20150305_13:58:26,0,14,TBD
20150305_13:58:27,0,14,TBD
20150305_13:58:28,0,14,TBD
20150305_13:58:29,0,14,TBD
20150305_13:58:30,0,14,TBD
20150305_13:58:31,0,14,TBD
20150305_13:58:32,0,14,TBD
20150305_13:58:33,0,14,TBD
20150305_13:58:34,0,14,TBD
20150305_13:58:35,0,14,TBD
20150305_13:58:36,0,14,TBD
20150305_13:58:37,0,14,TBD
20150305_13:58:38,0,14,TBD
20150305_13:58:39,0,14,TBD
20150305_13:58:40,0,14,TBD
20150305_13:58:41,0,14,TBD
20150305_13:58:42,0,14,TBD
20150305_13:58:43,0,14,TBD
20150305_13:58:44,0,14,TBD
20150305_13:58:45,0,14,TBD
20150305_13:58:46,0,14,TBD
20150305_13:58:47,0,14,TBD
20150305_13:58:48,0,14,TBD
20150305_13:58:49,0,14,TBD
20150305_13:58:50,0,14,TBD
20150305_13:58:51,0,14,TBD
20150305_13:58:52,0,14,TBD
20150305_13:58:53,0,14,TBD
20150305_13:58:54,0,14,TBD
20150305_13:58:55,0,14,TBD
20150305_13:58:56,0,14,TBD
20150305_13:58:57,0,14,TBD
20150305_13:58:58,0,14,TBD
20150305_13:58:59,0,14,TBD
20150305_13:59:00,0,14,TBD
20150305_13:59:01,0,14,TBD
20150305_13:59:02,0,14,TBD
20150305_13:59:03,0,14,TBD
20150305_13:59:04,0,14,TBD
20150305_13:59:05,0,14,TBD
20150305_13:59:06,0,14,TBD
20150305_13:59:07,0,14,TBD
20150305_13:59:08,0,14,TBD
20150305_13:59:09,0,14,TBD
20150305_13:59:10,0,14,TBD
20150305_13:59:11,0,14,TBD
20150305_13:59:12,0,14,TBD
20150305_13:59:13,0,14,TBD
20150305_13:59:14,0,15,TBD
20150305_13:59:15,0,16,TBD
20150305_13:59:16,0,16,TBD
20150305_13:59:17,0,16,TBD
20150305_13:59:18,0,17,TBD
20150305_13:59:19,0,17,TBD
20150305_13:59:20,0,17,TBD
20150305_13:59:21,0,18,TBD
20150305_13:59:22,0,18,TBD
20150305_13:59:23,0,18,TBD
20150305_13:59:24,0,19,TBD
20150305_13:59:25,0,19,TBD
20150305_13:59:26,0,19,TBD
20150305_13:59:27,0,20,TBD
20150305_13:59:28,0,20,TBD
20150305_13:59:29,0,20,TBD
20150305_13:59:30,0,20,TBD
20150305_13:59:31,0,21,TBD
20150305_13:59:32,0,21,TBD
20150305_13:59:33,0,21,TBD
20150305_13:59:34,0,23,TBD
20150305_13:59:35,0,23,TBD
