pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150305_15:00:01,5,33,TBD
20150305_15:00:02,5,33,TBD
20150305_15:00:03,5,33,TBD
20150305_15:00:04,5,33,TBD
20150305_15:00:05,5,33,TBD
20150305_15:00:06,5,33,TBD
20150305_15:00:07,5,33,TBD
20150305_15:00:08,5,33,TBD
20150305_15:00:09,5,33,TBD
20150305_15:00:10,5,33,TBD
20150305_15:00:11,5,33,TBD
20150305_15:00:12,5,33,TBD
20150305_15:00:13,5,33,TBD
20150305_15:00:14,5,33,TBD
20150305_15:00:15,5,33,TBD
20150305_15:00:16,5,33,TBD
20150305_15:00:17,5,33,TBD
20150305_15:00:18,5,33,TBD
20150305_15:00:19,5,33,TBD
20150305_15:00:20,5,33,TBD
20150305_15:00:21,5,33,TBD
20150305_15:00:22,5,33,TBD
20150305_15:00:23,5,33,TBD
20150305_15:00:24,5,33,TBD
20150305_15:00:25,5,33,TBD
20150305_15:00:26,5,33,TBD
20150305_15:00:27,5,34,TBD
20150305_15:00:28,5,34,TBD
20150305_15:00:29,5,34,TBD
20150305_15:00:30,5,34,TBD
20150305_15:00:31,5,34,TBD
20150305_15:00:32,5,34,TBD
20150305_15:00:33,5,34,TBD
20150305_15:00:34,5,34,TBD
20150305_15:00:35,5,34,TBD
20150305_15:00:36,5,34,TBD
20150305_15:00:37,5,34,TBD
20150305_15:00:38,5,34,TBD
20150305_15:00:39,5,34,TBD
20150305_15:00:40,5,34,TBD
20150305_15:00:41,5,34,TBD
20150305_15:00:42,5,34,TBD
20150305_15:00:43,5,34,TBD
20150305_15:00:44,5,34,TBD
20150305_15:00:45,5,34,TBD
20150305_15:00:46,5,34,TBD
20150305_15:00:47,5,34,TBD
20150305_15:00:48,5,34,TBD
20150305_15:00:49,5,34,TBD
20150305_15:00:50,5,34,TBD
20150305_15:00:51,5,34,TBD
20150305_15:00:52,5,34,TBD
20150305_15:00:53,5,34,TBD
20150305_15:00:54,5,34,TBD
20150305_15:00:55,5,34,TBD
20150305_15:00:56,5,34,TBD
20150305_15:00:57,5,34,TBD
20150305_15:00:58,5,34,TBD
20150305_15:00:59,5,34,TBD
20150305_15:01:00,5,34,TBD
20150305_15:01:01,5,34,TBD
20150305_15:01:02,5,34,TBD
20150305_15:01:03,5,34,TBD
20150305_15:01:04,5,34,TBD
20150305_15:01:05,5,34,TBD
20150305_15:01:06,5,34,TBD
20150305_15:01:07,5,34,TBD
20150305_15:01:08,5,34,TBD
20150305_15:01:09,5,34,TBD
20150305_15:01:10,5,34,TBD
20150305_15:01:11,5,34,TBD
20150305_15:01:12,5,34,TBD
20150305_15:01:13,5,34,TBD
20150305_15:01:14,5,34,TBD
20150305_15:01:15,5,34,TBD
20150305_15:01:16,5,34,TBD
20150305_15:01:17,5,34,TBD
20150305_15:01:18,6,34,TBD
20150305_15:01:19,6,34,TBD
20150305_15:01:20,6,34,TBD
20150305_15:01:21,6,34,TBD
20150305_15:01:22,6,34,TBD
20150305_15:01:23,6,34,TBD
20150305_15:01:24,6,34,TBD
20150305_15:01:25,6,34,TBD
20150305_15:01:26,6,34,TBD
20150305_15:01:27,6,34,TBD
20150305_15:01:28,6,34,TBD
20150305_15:01:29,6,34,TBD
20150305_15:01:30,6,34,TBD
20150305_15:01:31,6,34,TBD
20150305_15:01:32,6,34,TBD
20150305_15:01:33,6,34,TBD
20150305_15:01:34,6,34,TBD
20150305_15:01:35,6,34,TBD
20150305_15:01:36,6,34,TBD
20150305_15:01:37,6,34,TBD
20150305_15:01:38,6,34,TBD
20150305_15:01:39,6,34,TBD
20150305_15:01:40,6,34,TBD
20150305_15:01:41,6,34,TBD
20150305_15:01:42,6,34,TBD
20150305_15:01:43,6,34,TBD
20150305_15:01:44,6,34,TBD
20150305_15:01:45,6,34,TBD
20150305_15:01:46,6,34,TBD
20150305_15:01:47,6,34,TBD
20150305_15:01:48,6,34,TBD
20150305_15:01:49,6,34,TBD
20150305_15:01:50,6,34,TBD
20150305_15:01:51,6,34,TBD
20150305_15:01:52,6,34,TBD
20150305_15:01:53,6,34,TBD
20150305_15:01:54,6,34,TBD
20150305_15:01:55,6,34,TBD
20150305_15:01:56,6,34,TBD
20150305_15:01:57,6,34,TBD
20150305_15:01:58,7,34,TBD
20150305_15:01:59,7,34,TBD
20150305_15:02:00,7,34,TBD
20150305_15:02:01,7,34,TBD
20150305_15:02:02,7,34,TBD
20150305_15:02:03,7,34,TBD
20150305_15:02:04,7,34,TBD
20150305_15:02:05,7,34,TBD
20150305_15:02:06,7,34,TBD
20150305_15:02:07,7,34,TBD
20150305_15:02:08,7,34,TBD
20150305_15:02:09,7,34,TBD
20150305_15:02:10,7,34,TBD
20150305_15:02:11,7,34,TBD
20150305_15:02:12,7,34,TBD
20150305_15:02:13,7,34,TBD
20150305_15:02:14,7,34,TBD
20150305_15:02:15,7,34,TBD
20150305_15:02:16,7,34,TBD
20150305_15:02:17,7,34,TBD
20150305_15:02:18,7,34,TBD
20150305_15:02:19,7,34,TBD
20150305_15:02:20,7,34,TBD
20150305_15:02:21,7,34,TBD
20150305_15:02:22,7,34,TBD
20150305_15:02:23,7,34,TBD
20150305_15:02:24,7,34,TBD
20150305_15:02:25,7,34,TBD
20150305_15:02:26,7,34,TBD
20150305_15:02:27,7,34,TBD
20150305_15:02:28,7,35,TBD
20150305_15:02:29,7,35,TBD
20150305_15:02:30,7,35,TBD
20150305_15:02:31,7,35,TBD
20150305_15:02:32,7,35,TBD
20150305_15:02:33,7,35,TBD
20150305_15:02:34,7,35,TBD
20150305_15:02:35,7,35,TBD
20150305_15:02:36,7,35,TBD
20150305_15:02:37,7,35,TBD
20150305_15:02:38,7,35,TBD
20150305_15:02:39,7,35,TBD
20150305_15:02:40,7,35,TBD
20150305_15:02:41,7,35,TBD
20150305_15:02:42,7,35,TBD
20150305_15:02:43,7,35,TBD
20150305_15:02:44,7,35,TBD
20150305_15:02:45,7,35,TBD
20150305_15:02:46,7,35,TBD
20150305_15:02:47,7,35,TBD
20150305_15:02:48,7,35,TBD
20150305_15:02:49,7,35,TBD
20150305_15:02:50,7,35,TBD
20150305_15:02:51,7,35,TBD
20150305_15:02:52,7,35,TBD
20150305_15:02:53,7,35,TBD
20150305_15:02:54,7,35,TBD
20150305_15:02:55,7,35,TBD
20150305_15:02:56,7,35,TBD
20150305_15:02:57,7,35,TBD
20150305_15:02:58,7,35,TBD
20150305_15:02:59,7,35,TBD
20150305_15:03:00,7,35,TBD
20150305_15:03:01,7,35,TBD
20150305_15:03:02,7,35,TBD
20150305_15:03:03,7,35,TBD
20150305_15:03:04,7,35,TBD
20150305_15:03:05,7,35,TBD
20150305_15:03:06,7,35,TBD
20150305_15:03:07,7,35,TBD
20150305_15:03:08,7,35,TBD
20150305_15:03:09,7,35,TBD
20150305_15:03:10,7,35,TBD
20150305_15:03:11,7,35,TBD
20150305_15:03:12,7,35,TBD
20150305_15:03:13,7,35,TBD
20150305_15:03:14,7,35,TBD
20150305_15:03:15,7,35,TBD
20150305_15:03:16,7,35,TBD
20150305_15:03:17,7,35,TBD
20150305_15:03:18,7,35,TBD
20150305_15:03:19,7,35,TBD
20150305_15:03:20,7,35,TBD
20150305_15:03:21,7,35,TBD
20150305_15:03:22,7,35,TBD
20150305_15:03:23,7,35,TBD
20150305_15:03:24,7,35,TBD
20150305_15:03:25,7,35,TBD
20150305_15:03:26,7,35,TBD
20150305_15:03:27,7,35,TBD
20150305_15:03:28,7,37,TBD
20150305_15:03:29,7,37,TBD
20150305_15:03:30,7,37,TBD
20150305_15:03:31,7,37,TBD
20150305_15:03:32,7,37,TBD
20150305_15:03:33,7,37,TBD
20150305_15:03:34,7,37,TBD
20150305_15:03:35,7,37,TBD
20150305_15:03:36,8,37,TBD
20150305_15:03:37,8,37,TBD
20150305_15:03:38,8,37,TBD
20150305_15:03:39,8,37,TBD
20150305_15:03:40,8,37,TBD
20150305_15:03:41,8,37,TBD
20150305_15:03:42,8,37,TBD
20150305_15:03:43,8,37,TBD
20150305_15:03:44,8,37,TBD
20150305_15:03:45,8,37,TBD
20150305_15:03:46,8,37,TBD
20150305_15:03:47,8,37,TBD
20150305_15:03:48,9,37,TBD
20150305_15:03:49,9,37,TBD
20150305_15:03:50,9,37,TBD
20150305_15:03:51,9,37,TBD
20150305_15:03:52,9,37,TBD
20150305_15:03:53,9,37,TBD
20150305_15:03:54,9,37,TBD
20150305_15:03:55,9,37,TBD
20150305_15:03:56,9,37,TBD
20150305_15:03:57,9,37,TBD
20150305_15:03:58,9,37,TBD
20150305_15:03:59,9,37,TBD
20150305_15:04:00,9,37,TBD
20150305_15:04:01,9,37,TBD
20150305_15:04:02,9,37,TBD
20150305_15:04:03,9,37,TBD
20150305_15:04:04,9,37,TBD
20150305_15:04:05,9,37,TBD
20150305_15:04:06,9,37,TBD
20150305_15:04:07,9,37,TBD
20150305_15:04:08,9,37,TBD
20150305_15:04:09,9,37,TBD
20150305_15:04:10,9,37,TBD
20150305_15:04:11,9,37,TBD
20150305_15:04:12,9,37,TBD
20150305_15:04:13,9,37,TBD
20150305_15:04:14,9,37,TBD
20150305_15:04:15,9,37,TBD
20150305_15:04:16,9,37,TBD
20150305_15:04:17,9,37,TBD
20150305_15:04:18,9,37,TBD
20150305_15:04:19,9,37,TBD
20150305_15:04:20,9,37,TBD
20150305_15:04:21,9,37,TBD
20150305_15:04:22,9,37,TBD
20150305_15:04:23,9,37,TBD
20150305_15:04:24,9,37,TBD
20150305_15:04:25,9,37,TBD
20150305_15:04:26,9,37,TBD
20150305_15:04:27,9,37,TBD
20150305_15:04:28,9,37,TBD
20150305_15:04:29,9,37,TBD
20150305_15:04:30,9,37,TBD
20150305_15:04:31,9,37,TBD
20150305_15:04:32,9,37,TBD
20150305_15:04:33,9,37,TBD
20150305_15:04:34,9,37,TBD
20150305_15:04:35,9,37,TBD
20150305_15:04:36,9,37,TBD
20150305_15:04:37,9,37,TBD
20150305_15:04:38,9,37,TBD
20150305_15:04:39,9,37,TBD
20150305_15:04:40,9,37,TBD
20150305_15:04:41,9,37,TBD
20150305_15:04:42,9,37,TBD
20150305_15:04:43,9,37,TBD
20150305_15:04:44,9,37,TBD
20150305_15:04:45,9,37,TBD
20150305_15:04:46,9,37,TBD
20150305_15:04:47,9,37,TBD
20150305_15:04:48,9,37,TBD
20150305_15:04:49,9,37,TBD
20150305_15:04:50,9,37,TBD
20150305_15:04:51,9,37,TBD
20150305_15:04:52,9,37,TBD
20150305_15:04:53,9,37,TBD
20150305_15:04:54,9,37,TBD
20150305_15:04:55,9,37,TBD
20150305_15:04:56,9,37,TBD
20150305_15:04:57,9,37,TBD
20150305_15:04:58,9,37,TBD
20150305_15:04:59,9,37,TBD
20150305_15:05:00,9,37,TBD
20150305_15:05:01,9,37,TBD
20150305_15:05:02,9,37,TBD
20150305_15:05:03,9,37,TBD
20150305_15:05:04,9,37,TBD
20150305_15:05:05,9,37,TBD
20150305_15:05:06,9,37,TBD
20150305_15:05:07,9,37,TBD
20150305_15:05:08,9,37,TBD
20150305_15:05:09,9,37,TBD
20150305_15:05:10,9,37,TBD
20150305_15:05:11,9,37,TBD
20150305_15:05:12,9,37,TBD
20150305_15:05:13,9,37,TBD
20150305_15:05:14,9,37,TBD
20150305_15:05:15,9,37,TBD
20150305_15:05:16,9,37,TBD
20150305_15:05:17,9,37,TBD
20150305_15:05:18,9,37,TBD
20150305_15:05:19,9,37,TBD
20150305_15:05:20,9,37,TBD
20150305_15:05:21,9,37,TBD
20150305_15:05:22,9,37,TBD
20150305_15:05:23,9,37,TBD
20150305_15:05:24,9,37,TBD
20150305_15:05:25,9,37,TBD
20150305_15:05:26,9,37,TBD
20150305_15:05:27,9,37,TBD
20150305_15:05:28,9,37,TBD
20150305_15:05:29,9,37,TBD
20150305_15:05:30,9,37,TBD
20150305_15:05:31,9,37,TBD
20150305_15:05:32,9,37,TBD
20150305_15:05:33,9,37,TBD
20150305_15:05:34,9,37,TBD
20150305_15:05:35,9,37,TBD
20150305_15:05:36,9,37,TBD
20150305_15:05:37,9,37,TBD
20150305_15:05:38,9,37,TBD
20150305_15:05:39,9,37,TBD
20150305_15:05:40,9,37,TBD
20150305_15:05:41,9,37,TBD
20150305_15:05:42,9,37,TBD
20150305_15:05:43,9,37,TBD
20150305_15:05:44,9,37,TBD
20150305_15:05:45,9,37,TBD
20150305_15:05:46,9,37,TBD
20150305_15:05:47,9,37,TBD
20150305_15:05:48,9,37,TBD
20150305_15:05:49,9,37,TBD
20150305_15:05:50,9,37,TBD
20150305_15:05:51,9,37,TBD
20150305_15:05:52,9,37,TBD
20150305_15:05:53,9,37,TBD
20150305_15:05:54,9,37,TBD
20150305_15:05:55,9,37,TBD
20150305_15:05:56,9,37,TBD
20150305_15:05:57,9,37,TBD
20150305_15:05:58,9,37,TBD
20150305_15:05:59,9,37,TBD
20150305_15:06:00,9,37,TBD
20150305_15:06:01,9,37,TBD
20150305_15:06:02,9,37,TBD
20150305_15:06:03,9,37,TBD
20150305_15:06:04,9,37,TBD
20150305_15:06:05,9,37,TBD
20150305_15:06:06,9,37,TBD
20150305_15:06:07,9,37,TBD
