pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_10:52:37,0,0,TBD
20150304_10:52:38,0,0,TBD
20150304_10:52:39,0,0,TBD
20150304_10:52:40,0,0,TBD
20150304_10:52:41,0,0,TBD
20150304_10:52:42,0,0,TBD
20150304_10:52:43,0,0,TBD
20150304_10:52:44,0,0,TBD
20150304_10:52:45,0,0,TBD
20150304_10:52:46,0,0,TBD
20150304_10:52:47,0,0,TBD
20150304_10:52:48,0,0,TBD
20150304_10:52:49,0,0,TBD
20150304_10:52:50,0,0,TBD
20150304_10:52:51,0,0,TBD
20150304_10:52:52,0,0,TBD
20150304_10:52:53,0,0,TBD
20150304_10:52:54,0,0,TBD
20150304_10:52:55,0,0,TBD
20150304_10:52:56,0,0,TBD
20150304_10:52:57,0,0,TBD
20150304_10:52:58,0,0,TBD
20150304_10:52:59,0,0,TBD
20150304_10:53:00,0,0,TBD
20150304_10:53:01,0,0,TBD
20150304_10:53:02,0,0,TBD
20150304_10:53:03,0,0,TBD
20150304_10:53:04,0,0,TBD
20150304_10:53:05,0,0,TBD
20150304_10:53:06,0,0,TBD
20150304_10:53:07,0,0,TBD
20150304_10:53:08,0,0,TBD
20150304_10:53:09,0,0,TBD
20150304_10:53:10,0,0,TBD
20150304_10:53:11,0,0,TBD
20150304_10:53:12,0,0,TBD
20150304_10:53:13,0,0,TBD
20150304_10:53:14,0,0,TBD
20150304_10:53:15,0,0,TBD
20150304_10:53:16,0,0,TBD
20150304_10:53:17,0,0,TBD
20150304_10:53:18,0,0,TBD
20150304_10:53:19,0,0,TBD
20150304_10:53:20,0,0,TBD
20150304_10:53:21,0,0,TBD
20150304_10:53:22,0,0,TBD
20150304_10:53:23,0,0,TBD
20150304_10:53:24,0,0,TBD
20150304_10:53:25,0,0,TBD
20150304_10:53:26,0,0,TBD
20150304_10:53:27,0,0,TBD
20150304_10:53:28,0,0,TBD
20150304_10:53:29,0,0,TBD
20150304_10:53:30,0,0,TBD
20150304_10:53:31,0,0,TBD
20150304_10:53:32,0,0,TBD
20150304_10:53:33,0,0,TBD
20150304_10:53:34,0,0,TBD
20150304_10:53:35,0,0,TBD
