pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_10:27:19,0,0,TBD
20150304_10:27:20,0,0,TBD
20150304_10:27:21,0,0,TBD
20150304_10:27:22,0,0,TBD
20150304_10:27:23,0,0,TBD
20150304_10:27:24,0,0,TBD
20150304_10:27:25,0,0,TBD
20150304_10:27:26,0,0,TBD
20150304_10:27:27,0,0,TBD
20150304_10:27:28,0,0,TBD
20150304_10:27:29,0,0,TBD
20150304_10:27:30,0,0,TBD
20150304_10:27:31,0,0,TBD
20150304_10:27:32,0,0,TBD
20150304_10:27:33,0,0,TBD
20150304_10:27:34,0,0,TBD
20150304_10:27:35,0,0,TBD
20150304_10:27:36,0,0,TBD
20150304_10:27:37,0,0,TBD
20150304_10:27:38,0,0,TBD
20150304_10:27:39,0,0,TBD
20150304_10:27:40,0,0,TBD
20150304_10:27:41,0,0,TBD
20150304_10:27:42,0,0,TBD
20150304_10:27:43,0,0,TBD
20150304_10:27:44,0,0,TBD
20150304_10:27:45,0,0,TBD
20150304_10:27:46,0,0,TBD
20150304_10:27:47,0,0,TBD
20150304_10:27:48,0,0,TBD
20150304_10:27:49,0,0,TBD
20150304_10:27:50,0,0,TBD
20150304_10:27:51,0,0,TBD
20150304_10:27:52,0,0,TBD
20150304_10:27:53,0,0,TBD
20150304_10:27:54,0,0,TBD
20150304_10:27:55,0,0,TBD
20150304_10:27:56,0,0,TBD
20150304_10:27:57,0,0,TBD
20150304_10:27:58,0,0,TBD
20150304_10:27:59,0,0,TBD
20150304_10:28:00,0,0,TBD
20150304_10:28:01,0,0,TBD
20150304_10:28:02,0,0,TBD
20150304_10:28:03,0,0,TBD
20150304_10:28:04,0,0,TBD
20150304_10:28:05,0,0,TBD
20150304_10:28:06,0,0,TBD
20150304_10:28:07,0,0,TBD
20150304_10:28:08,0,0,TBD
20150304_10:28:09,0,0,TBD
20150304_10:28:10,0,0,TBD
