pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0,0,20,0.871224,0.779234,20
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150305_11:39:28,0,0,TBD
20150305_11:39:29,0,0,TBD
20150305_11:39:30,0,0,TBD
20150305_11:39:31,0,0,TBD
20150305_11:39:32,0,0,TBD
20150305_11:39:33,0,0,TBD
20150305_11:39:34,0,0,TBD
20150305_11:39:35,0,0,TBD
20150305_11:39:36,0,0,TBD
20150305_11:39:37,0,0,TBD
20150305_11:39:38,0,0,TBD
20150305_11:39:39,0,0,TBD
20150305_11:39:40,0,0,TBD
20150305_11:39:41,0,0,TBD
20150305_11:39:42,0,0,TBD
20150305_11:39:43,0,0,TBD
20150305_11:39:44,0,0,TBD
20150305_11:39:45,0,0,TBD
20150305_11:39:46,0,0,TBD
20150305_11:39:47,0,0,TBD
20150305_11:39:48,0,0,TBD
20150305_11:39:49,0,0,TBD
20150305_11:39:50,0,0,TBD
20150305_11:39:51,0,0,TBD
20150305_11:39:52,0,0,TBD
20150305_11:39:53,0,0,TBD
20150305_11:39:54,0,0,TBD
20150305_11:39:55,0,0,TBD
20150305_11:39:56,0,0,TBD
20150305_11:39:57,0,0,TBD
20150305_11:39:58,0,0,TBD
20150305_11:39:59,0,0,TBD
20150305_11:40:00,0,0,TBD
20150305_11:40:01,0,0,TBD
20150305_11:40:02,0,0,TBD
20150305_11:40:03,0,0,TBD
20150305_11:40:04,0,0,TBD
20150305_11:40:05,0,0,TBD
20150305_11:40:06,0,0,TBD
20150305_11:40:07,0,0,TBD
20150305_11:40:08,0,0,TBD
20150305_11:40:09,0,0,TBD
20150305_11:40:10,0,0,TBD
20150305_11:40:11,0,0,TBD
20150305_11:40:12,0,0,TBD
20150305_11:40:13,0,0,TBD
20150305_11:40:14,0,0,TBD
20150305_11:40:15,0,0,TBD
20150305_11:40:16,0,0,TBD
20150305_11:40:17,0,0,TBD
20150305_11:40:18,0,0,TBD
20150305_11:40:19,0,0,TBD
20150305_11:40:20,0,0,TBD
20150305_11:40:21,0,0,TBD
20150305_11:40:22,0,0,TBD
20150305_11:40:23,0,0,TBD
20150305_11:40:24,0,0,TBD
20150305_11:40:25,0,0,TBD
20150305_11:40:26,0,0,TBD
20150305_11:40:27,0,0,TBD
20150305_11:40:28,0,0,TBD
20150305_11:40:29,0,0,TBD
20150305_11:40:30,0,0,TBD
20150305_11:40:31,0,0,TBD
20150305_11:40:32,0,0,TBD
20150305_11:40:33,0,0,TBD
20150305_11:40:34,0,0,TBD
20150305_11:40:35,0,0,TBD
20150305_11:40:36,0,0,TBD
20150305_11:40:37,0,0,TBD
20150305_11:40:38,0,0,TBD
20150305_11:40:39,0,0,TBD
20150305_11:40:40,0,0,TBD
20150305_11:40:41,0,0,TBD
20150305_11:40:42,0,0,TBD
20150305_11:40:43,0,0,TBD
20150305_11:40:44,0,0,TBD
20150305_11:40:45,0,0,TBD
20150305_11:40:46,0,0,TBD
20150305_11:40:47,0,0,TBD
20150305_11:40:48,0,0,TBD
20150305_11:40:49,0,0,TBD
20150305_11:40:50,0,0,TBD
20150305_11:40:51,0,0,TBD
20150305_11:40:52,0,0,TBD
20150305_11:40:53,0,0,TBD
20150305_11:40:54,0,0,TBD
20150305_11:40:55,0,0,TBD
20150305_11:40:56,0,0,TBD
20150305_11:40:57,0,0,TBD
20150305_11:40:58,0,0,TBD
20150305_11:40:59,0,0,TBD
20150305_11:41:00,0,0,TBD
20150305_11:41:01,0,0,TBD
20150305_11:41:02,0,0,TBD
20150305_11:41:03,0,0,TBD
20150305_11:41:04,0,0,TBD
20150305_11:41:05,0,0,TBD
20150305_11:41:06,0,0,TBD
20150305_11:41:07,0,0,TBD
20150305_11:41:08,0,0,TBD
20150305_11:41:09,0,0,TBD
20150305_11:41:10,0,0,TBD
20150305_11:41:11,0,0,TBD
20150305_11:41:12,0,0,TBD
20150305_11:41:13,0,0,TBD
20150305_11:41:14,0,0,TBD
20150305_11:41:15,0,0,TBD
20150305_11:41:16,0,0,TBD
20150305_11:41:17,0,0,TBD
20150305_11:41:18,0,0,TBD
20150305_11:41:19,0,0,TBD
20150305_11:41:20,0,0,TBD
20150305_11:41:21,0,0,TBD
20150305_11:41:22,0,0,TBD
20150305_11:41:23,0,0,TBD
20150305_11:41:24,0,0,TBD
20150305_11:41:25,0,0,TBD
20150305_11:41:26,0,0,TBD
20150305_11:41:27,0,0,TBD
20150305_11:41:28,0,0,TBD
20150305_11:41:29,0,0,TBD
20150305_11:41:30,0,0,TBD
20150305_11:41:31,0,0,TBD
20150305_11:41:32,0,0,TBD
20150305_11:41:33,0,0,TBD
20150305_11:41:34,0,0,TBD
20150305_11:41:35,0,0,TBD
20150305_11:41:36,0,0,TBD
20150305_11:41:37,0,0,TBD
20150305_11:41:38,0,0,TBD
20150305_11:41:39,0,0,TBD
20150305_11:41:40,0,0,TBD
20150305_11:41:41,0,0,TBD
20150305_11:41:42,0,0,TBD
20150305_11:41:43,0,0,TBD
20150305_11:41:44,0,0,TBD
20150305_11:41:45,0,0,TBD
20150305_11:41:46,0,0,TBD
20150305_11:41:47,0,0,TBD
20150305_11:41:48,0,0,TBD
20150305_11:41:49,0,0,TBD
20150305_11:41:50,0,0,TBD
20150305_11:41:51,0,0,TBD
20150305_11:41:52,0,0,TBD
20150305_11:41:53,0,0,TBD
20150305_11:41:54,0,0,TBD
20150305_11:41:55,0,0,TBD
20150305_11:41:56,0,0,TBD
20150305_11:41:57,0,0,TBD
20150305_11:41:58,0,0,TBD
20150305_11:41:59,0,0,TBD
20150305_11:42:00,0,0,TBD
20150305_11:42:01,0,0,TBD
20150305_11:42:02,0,0,TBD
20150305_11:42:03,0,0,TBD
20150305_11:42:04,0,0,TBD
20150305_11:42:05,0,0,TBD
20150305_11:42:06,0,0,TBD
20150305_11:42:07,0,0,TBD
20150305_11:42:08,0,0,TBD
20150305_11:42:09,0,0,TBD
20150305_11:42:10,0,0,TBD
20150305_11:42:11,0,0,TBD
20150305_11:42:12,0,0,TBD
20150305_11:42:13,0,0,TBD
20150305_11:42:14,0,0,TBD
20150305_11:42:15,0,0,TBD
20150305_11:42:16,0,0,TBD
20150305_11:42:17,0,0,TBD
20150305_11:42:18,0,0,TBD
20150305_11:42:19,0,0,TBD
20150305_11:42:20,0,0,TBD
20150305_11:42:21,0,0,TBD
20150305_11:42:22,0,0,TBD
20150305_11:42:23,0,0,TBD
20150305_11:42:24,0,0,TBD
20150305_11:42:25,0,0,TBD
20150305_11:42:26,0,0,TBD
20150305_11:42:27,0,0,TBD
20150305_11:42:28,0,0,TBD
20150305_11:42:29,0,0,TBD
20150305_11:42:30,0,0,TBD
20150305_11:42:31,0,0,TBD
20150305_11:42:32,0,0,TBD
20150305_11:42:33,0,0,TBD
20150305_11:42:34,0,0,TBD
20150305_11:42:35,0,0,TBD
20150305_11:42:36,0,0,TBD
20150305_11:42:37,0,0,TBD
20150305_11:42:38,0,0,TBD
20150305_11:42:39,0,0,TBD
20150305_11:42:40,0,0,TBD
20150305_11:42:41,0,0,TBD
20150305_11:42:42,0,0,TBD
20150305_11:42:43,0,0,TBD
20150305_11:42:44,0,0,TBD
20150305_11:42:45,1,0,TBD
20150305_11:42:46,1,0,TBD
20150305_11:42:47,1,0,TBD
20150305_11:42:48,1,0,TBD
20150305_11:42:49,1,0,TBD
20150305_11:42:50,1,0,TBD
20150305_11:42:51,1,0,TBD
20150305_11:42:52,1,0,TBD
20150305_11:42:53,1,0,TBD
20150305_11:42:54,1,0,TBD
20150305_11:42:55,1,0,TBD
20150305_11:42:56,1,0,TBD
20150305_11:42:57,1,0,TBD
20150305_11:42:58,1,0,TBD
20150305_11:42:59,1,0,TBD
20150305_11:43:00,1,0,TBD
20150305_11:43:01,1,0,TBD
20150305_11:43:02,1,0,TBD
20150305_11:43:03,1,0,TBD
20150305_11:43:04,1,0,TBD
20150305_11:43:05,1,0,TBD
