pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_10:54:42,0,0,TBD
20150304_10:54:43,0,0,TBD
20150304_10:54:44,0,0,TBD
20150304_10:54:45,0,0,TBD
20150304_10:54:46,0,0,TBD
20150304_10:54:47,0,0,TBD
20150304_10:54:48,0,0,TBD
20150304_10:54:49,0,0,TBD
20150304_10:54:50,0,0,TBD
20150304_10:54:51,0,0,TBD
20150304_10:54:52,0,0,TBD
20150304_10:54:53,0,0,TBD
20150304_10:54:54,0,0,TBD
20150304_10:54:55,0,0,TBD
20150304_10:54:56,0,0,TBD
20150304_10:54:57,0,0,TBD
20150304_10:54:58,0,0,TBD
20150304_10:54:59,0,0,TBD
20150304_10:55:00,0,0,TBD
20150304_10:55:01,0,0,TBD
20150304_10:55:02,0,0,TBD
20150304_10:55:03,0,0,TBD
20150304_10:55:04,0,0,TBD
20150304_10:55:05,0,0,TBD
20150304_10:55:06,0,0,TBD
20150304_10:55:07,0,0,TBD
20150304_10:55:08,0,0,TBD
20150304_10:55:09,0,0,TBD
20150304_10:55:10,0,0,TBD
20150304_10:55:11,0,0,TBD
20150304_10:55:12,0,0,TBD
20150304_10:55:13,0,0,TBD
20150304_10:55:14,0,0,TBD
20150304_10:55:15,0,0,TBD
20150304_10:55:16,0,0,TBD
20150304_10:55:17,0,0,TBD
20150304_10:55:18,0,0,TBD
20150304_10:55:19,0,0,TBD
20150304_10:55:20,0,0,TBD
20150304_10:55:21,0,0,TBD
20150304_10:55:22,0,0,TBD
20150304_10:55:23,0,0,TBD
20150304_10:55:24,0,0,TBD
20150304_10:55:25,0,0,TBD
20150304_10:55:26,0,0,TBD
20150304_10:55:27,0,0,TBD
20150304_10:55:28,0,0,TBD
20150304_10:55:29,0,0,TBD
20150304_10:55:30,0,0,TBD
20150304_10:55:31,0,0,TBD
20150304_10:55:32,0,0,TBD
20150304_10:55:33,0,0,TBD
20150304_10:55:34,0,0,TBD
20150304_10:55:35,0,0,TBD
20150304_10:55:36,0,0,TBD
20150304_10:55:37,0,0,TBD
20150304_10:55:38,0,0,TBD
20150304_10:55:39,0,0,TBD
20150304_10:55:40,0,0,TBD
20150304_10:55:41,0,0,TBD
20150304_10:55:42,0,0,TBD
20150304_10:55:43,0,0,TBD
20150304_10:55:44,0,0,TBD
20150304_10:55:45,0,0,TBD
20150304_10:55:46,0,0,TBD
20150304_10:55:47,0,0,TBD
20150304_10:55:48,0,0,TBD
20150304_10:55:49,0,0,TBD
20150304_10:55:50,0,0,TBD
20150304_10:55:51,0,0,TBD
20150304_10:55:52,0,0,TBD
20150304_10:55:53,0,0,TBD
20150304_10:55:54,0,0,TBD
20150304_10:55:55,0,0,TBD
20150304_10:55:56,0,0,TBD
20150304_10:55:57,0,0,TBD
20150304_10:55:58,0,0,TBD
20150304_10:55:59,0,0,TBD
20150304_10:56:00,0,0,TBD
20150304_10:56:01,0,0,TBD
20150304_10:56:02,0,0,TBD
20150304_10:56:03,0,0,TBD
20150304_10:56:04,0,0,TBD
20150304_10:56:05,0,0,TBD
20150304_10:56:06,0,0,TBD
20150304_10:56:07,0,0,TBD
20150304_10:56:08,0,0,TBD
20150304_10:56:09,0,0,TBD
20150304_10:56:10,0,0,TBD
20150304_10:56:11,0,0,TBD
20150304_10:56:12,0,0,TBD
20150304_10:56:13,0,0,TBD
20150304_10:56:14,0,0,TBD
20150304_10:56:15,0,0,TBD
20150304_10:56:16,0,0,TBD
20150304_10:56:17,0,0,TBD
20150304_10:56:18,0,0,TBD
20150304_10:56:19,0,0,TBD
20150304_10:56:20,0,0,TBD
20150304_10:56:21,0,0,TBD
20150304_10:56:22,0,0,TBD
20150304_10:56:23,0,0,TBD
20150304_10:56:24,0,0,TBD
20150304_10:56:25,0,0,TBD
20150304_10:56:26,0,0,TBD
20150304_10:56:27,0,0,TBD
20150304_10:56:28,0,0,TBD
20150304_10:56:29,0,0,TBD
20150304_10:56:30,0,0,TBD
20150304_10:56:31,0,0,TBD
20150304_10:56:32,0,0,TBD
20150304_10:56:33,0,0,TBD
20150304_10:56:34,0,0,TBD
20150304_10:56:35,0,0,TBD
20150304_10:56:36,0,0,TBD
20150304_10:56:37,0,0,TBD
20150304_10:56:38,0,0,TBD
20150304_10:56:39,0,0,TBD
20150304_10:56:40,0,0,TBD
20150304_10:56:41,0,0,TBD
20150304_10:56:42,0,0,TBD
20150304_10:56:43,0,0,TBD
20150304_10:56:44,0,0,TBD
20150304_10:56:45,0,0,TBD
20150304_10:56:46,0,0,TBD
20150304_10:56:47,0,0,TBD
20150304_10:56:48,0,0,TBD
20150304_10:56:49,0,0,TBD
20150304_10:56:50,0,0,TBD
20150304_10:56:51,0,0,TBD
20150304_10:56:52,0,0,TBD
20150304_10:56:53,0,0,TBD
20150304_10:56:54,0,0,TBD
20150304_10:56:55,0,0,TBD
20150304_10:56:56,0,0,TBD
20150304_10:56:57,0,0,TBD
20150304_10:56:58,0,0,TBD
20150304_10:56:59,0,0,TBD
20150304_10:57:00,0,0,TBD
20150304_10:57:01,0,0,TBD
20150304_10:57:02,0,0,TBD
20150304_10:57:03,0,0,TBD
20150304_10:57:04,0,0,TBD
20150304_10:57:05,0,0,TBD
20150304_10:57:06,0,0,TBD
20150304_10:57:07,0,0,TBD
20150304_10:57:08,0,0,TBD
20150304_10:57:09,0,0,TBD
20150304_10:57:10,0,0,TBD
20150304_10:57:11,0,0,TBD
20150304_10:57:12,0,0,TBD
20150304_10:57:13,0,0,TBD
20150304_10:57:14,0,0,TBD
20150304_10:57:15,0,0,TBD
20150304_10:57:16,0,0,TBD
20150304_10:57:17,0,0,TBD
20150304_10:57:18,0,0,TBD
20150304_10:57:19,0,0,TBD
20150304_10:57:20,0,0,TBD
20150304_10:57:21,0,0,TBD
20150304_10:57:22,0,0,TBD
20150304_10:57:23,0,0,TBD
20150304_10:57:24,0,0,TBD
20150304_10:57:25,0,0,TBD
20150304_10:57:26,0,0,TBD
20150304_10:57:27,0,0,TBD
20150304_10:57:28,0,0,TBD
20150304_10:57:29,0,0,TBD
20150304_10:57:30,0,0,TBD
20150304_10:57:31,0,0,TBD
20150304_10:57:32,0,0,TBD
20150304_10:57:33,0,0,TBD
20150304_10:57:34,0,0,TBD
20150304_10:57:35,0,0,TBD
20150304_10:57:36,0,0,TBD
20150304_10:57:37,0,0,TBD
20150304_10:57:38,0,0,TBD
20150304_10:57:39,0,0,TBD
20150304_10:57:40,0,0,TBD
20150304_10:57:41,0,0,TBD
20150304_10:57:42,0,0,TBD
20150304_10:57:43,0,0,TBD
20150304_10:57:44,0,0,TBD
20150304_10:57:45,0,0,TBD
20150304_10:57:46,0,0,TBD
20150304_10:57:47,0,0,TBD
20150304_10:57:48,0,0,TBD
20150304_10:57:49,0,0,TBD
20150304_10:57:50,0,0,TBD
20150304_10:57:51,0,0,TBD
20150304_10:57:52,0,0,TBD
20150304_10:57:53,0,0,TBD
20150304_10:57:54,0,0,TBD
20150304_10:57:55,0,0,TBD
20150304_10:57:56,0,0,TBD
20150304_10:57:57,0,0,TBD
20150304_10:57:58,0,0,TBD
20150304_10:57:59,0,0,TBD
20150304_10:58:00,0,0,TBD
20150304_10:58:01,0,0,TBD
20150304_10:58:02,0,0,TBD
20150304_10:58:03,0,0,TBD
20150304_10:58:04,0,0,TBD
20150304_10:58:05,0,0,TBD
20150304_10:58:06,0,0,TBD
20150304_10:58:07,0,0,TBD
20150304_10:58:08,0,0,TBD
20150304_10:58:09,0,0,TBD
20150304_10:58:10,0,0,TBD
20150304_10:58:11,0,0,TBD
20150304_10:58:12,0,0,TBD
20150304_10:58:13,0,0,TBD
20150304_10:58:14,0,0,TBD
20150304_10:58:15,0,0,TBD
20150304_10:58:16,0,0,TBD
20150304_10:58:17,0,0,TBD
20150304_10:58:18,0,0,TBD
20150304_10:58:19,0,0,TBD
20150304_10:58:20,0,0,TBD
20150304_10:58:21,0,0,TBD
20150304_10:58:22,0,0,TBD
20150304_10:58:23,0,0,TBD
20150304_10:58:24,0,0,TBD
20150304_10:58:25,0,0,TBD
20150304_10:58:26,0,0,TBD
20150304_10:58:27,0,0,TBD
20150304_10:58:28,0,0,TBD
20150304_10:58:29,0,0,TBD
20150304_10:58:30,0,0,TBD
20150304_10:58:31,0,0,TBD
20150304_10:58:32,0,0,TBD
20150304_10:58:33,0,0,TBD
20150304_10:58:34,0,0,TBD
20150304_10:58:35,0,0,TBD
20150304_10:58:36,0,0,TBD
20150304_10:58:37,0,0,TBD
20150304_10:58:38,0,0,TBD
20150304_10:58:39,0,0,TBD
20150304_10:58:40,0,0,TBD
20150304_10:58:41,0,0,TBD
20150304_10:58:42,0,0,TBD
20150304_10:58:43,0,0,TBD
20150304_10:58:44,0,0,TBD
20150304_10:58:45,0,0,TBD
20150304_10:58:46,0,0,TBD
20150304_10:58:47,0,0,TBD
20150304_10:58:48,0,0,TBD
20150304_10:58:49,0,0,TBD
20150304_10:58:50,0,0,TBD
20150304_10:58:51,0,0,TBD
20150304_10:58:52,0,0,TBD
20150304_10:58:53,0,0,TBD
20150304_10:58:54,0,0,TBD
20150304_10:58:55,0,0,TBD
20150304_10:58:56,0,0,TBD
20150304_10:58:57,0,0,TBD
20150304_10:58:58,0,0,TBD
20150304_10:58:59,0,0,TBD
20150304_10:59:00,0,0,TBD
20150304_10:59:01,0,0,TBD
20150304_10:59:02,0,0,TBD
20150304_10:59:03,0,0,TBD
20150304_10:59:04,0,0,TBD
20150304_10:59:05,0,0,TBD
20150304_10:59:06,0,0,TBD
20150304_10:59:07,0,0,TBD
20150304_10:59:08,0,0,TBD
20150304_10:59:09,0,0,TBD
20150304_10:59:10,0,0,TBD
20150304_10:59:11,0,0,TBD
20150304_10:59:12,0,0,TBD
20150304_10:59:13,0,0,TBD
20150304_10:59:14,0,0,TBD
20150304_10:59:15,0,0,TBD
20150304_10:59:16,0,0,TBD
20150304_10:59:17,0,0,TBD
20150304_10:59:18,0,0,TBD
20150304_10:59:19,0,0,TBD
20150304_10:59:20,0,0,TBD
20150304_10:59:21,0,0,TBD
20150304_10:59:22,0,0,TBD
20150304_10:59:23,0,0,TBD
20150304_10:59:24,0,0,TBD
20150304_10:59:25,0,0,TBD
20150304_10:59:26,0,0,TBD
20150304_10:59:27,0,0,TBD
20150304_10:59:28,0,0,TBD
20150304_10:59:29,0,0,TBD
20150304_10:59:30,0,0,TBD
20150304_10:59:31,0,0,TBD
20150304_10:59:32,0,0,TBD
20150304_10:59:33,0,0,TBD
20150304_10:59:34,0,0,TBD
20150304_10:59:35,0,0,TBD
20150304_10:59:36,0,0,TBD
20150304_10:59:37,0,0,TBD
20150304_10:59:38,0,0,TBD
20150304_10:59:39,0,0,TBD
20150304_10:59:40,0,0,TBD
20150304_10:59:41,0,0,TBD
20150304_10:59:42,0,0,TBD
20150304_10:59:43,0,0,TBD
20150304_10:59:44,0,0,TBD
20150304_10:59:45,0,0,TBD
20150304_10:59:46,0,0,TBD
20150304_10:59:47,0,0,TBD
20150304_10:59:48,0,0,TBD
20150304_10:59:49,0,0,TBD
20150304_10:59:50,0,0,TBD
20150304_10:59:51,0,0,TBD
20150304_10:59:52,0,0,TBD
20150304_10:59:53,0,0,TBD
20150304_10:59:54,0,0,TBD
20150304_10:59:55,0,0,TBD
20150304_10:59:56,0,0,TBD
20150304_10:59:57,0,0,TBD
20150304_10:59:58,0,0,TBD
20150304_10:59:59,0,0,TBD
20150304_11:00:00,0,0,TBD
20150304_11:00:01,0,0,TBD
20150304_11:00:02,0,0,TBD
20150304_11:00:03,0,0,TBD
20150304_11:00:04,0,0,TBD
20150304_11:00:05,0,0,TBD
20150304_11:00:06,0,0,TBD
20150304_11:00:07,0,0,TBD
20150304_11:00:08,0,0,TBD
20150304_11:00:09,0,0,TBD
20150304_11:00:10,0,0,TBD
20150304_11:00:11,0,0,TBD
20150304_11:00:12,0,0,TBD
20150304_11:00:13,0,0,TBD
20150304_11:00:14,0,0,TBD
20150304_11:00:15,0,0,TBD
20150304_11:00:16,0,0,TBD
20150304_11:00:17,0,0,TBD
20150304_11:00:18,0,0,TBD
20150304_11:00:19,0,0,TBD
20150304_11:00:20,0,0,TBD
20150304_11:00:21,0,0,TBD
20150304_11:00:22,0,0,TBD
20150304_11:00:23,0,0,TBD
20150304_11:00:24,0,0,TBD
20150304_11:00:25,0,0,TBD
20150304_11:00:26,0,0,TBD
20150304_11:00:27,0,0,TBD
20150304_11:00:28,0,0,TBD
20150304_11:00:29,0,0,TBD
20150304_11:00:30,0,0,TBD
20150304_11:00:31,0,0,TBD
20150304_11:00:32,0,0,TBD
20150304_11:00:33,0,0,TBD
20150304_11:00:34,0,0,TBD
20150304_11:00:35,0,0,TBD
20150304_11:00:36,0,0,TBD
20150304_11:00:37,0,0,TBD
20150304_11:00:38,0,0,TBD
20150304_11:00:39,0,0,TBD
20150304_11:00:40,0,0,TBD
20150304_11:00:41,0,0,TBD
