pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0,0,20,0.871224,0.779234,0
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150305_12:23:29,1,0,TBD
20150305_12:23:30,1,0,TBD
20150305_12:23:31,1,0,TBD
20150305_12:23:32,1,0,TBD
20150305_12:23:33,1,0,TBD
20150305_12:23:34,1,0,TBD
20150305_12:23:35,1,0,TBD
20150305_12:23:36,1,0,TBD
20150305_12:23:37,1,0,TBD
20150305_12:23:38,1,0,TBD
20150305_12:23:39,1,0,TBD
20150305_12:23:40,1,0,TBD
20150305_12:23:41,1,0,TBD
20150305_12:23:42,1,0,TBD
20150305_12:23:43,1,0,TBD
20150305_12:23:44,1,0,TBD
20150305_12:23:45,1,0,TBD
20150305_12:23:46,1,0,TBD
20150305_12:23:47,1,0,TBD
20150305_12:23:48,1,0,TBD
20150305_12:23:49,1,0,TBD
20150305_12:23:50,1,0,TBD
20150305_12:23:51,1,0,TBD
20150305_12:23:52,1,0,TBD
20150305_12:23:53,1,0,TBD
20150305_12:23:54,1,0,TBD
20150305_12:23:55,1,0,TBD
20150305_12:23:56,1,0,TBD
20150305_12:23:57,1,0,TBD
20150305_12:23:58,1,0,TBD
20150305_12:23:59,1,0,TBD
20150305_12:24:00,1,0,TBD
20150305_12:24:01,1,0,TBD
20150305_12:24:02,1,0,TBD
20150305_12:24:03,1,0,TBD
20150305_12:24:04,1,0,TBD
20150305_12:24:05,1,0,TBD
20150305_12:24:06,1,0,TBD
20150305_12:24:07,1,0,TBD
20150305_12:24:08,1,0,TBD
20150305_12:24:09,1,0,TBD
20150305_12:24:10,1,0,TBD
20150305_12:24:11,1,0,TBD
20150305_12:24:12,1,0,TBD
20150305_12:24:13,1,0,TBD
20150305_12:24:14,1,0,TBD
20150305_12:24:15,1,0,TBD
20150305_12:24:16,1,0,TBD
20150305_12:24:17,1,0,TBD
20150305_12:24:18,1,0,TBD
20150305_12:24:19,1,0,TBD
20150305_12:24:20,1,0,TBD
20150305_12:24:21,1,0,TBD
20150305_12:24:22,1,0,TBD
20150305_12:24:23,1,0,TBD
20150305_12:24:24,1,0,TBD
20150305_12:24:25,1,0,TBD
20150305_12:24:26,1,0,TBD
20150305_12:24:27,1,0,TBD
20150305_12:24:28,1,0,TBD
20150305_12:24:29,1,0,TBD
20150305_12:24:30,1,0,TBD
20150305_12:24:31,1,0,TBD
20150305_12:24:32,1,0,TBD
20150305_12:24:33,1,0,TBD
20150305_12:24:34,1,0,TBD
20150305_12:24:35,1,0,TBD
20150305_12:24:36,1,0,TBD
20150305_12:24:37,1,0,TBD
20150305_12:24:38,1,0,TBD
20150305_12:24:39,1,0,TBD
20150305_12:24:40,1,0,TBD
20150305_12:24:41,1,0,TBD
20150305_12:24:42,1,0,TBD
20150305_12:24:43,1,0,TBD
20150305_12:24:44,1,0,TBD
20150305_12:24:45,1,0,TBD
20150305_12:24:46,1,0,TBD
20150305_12:24:47,1,0,TBD
20150305_12:24:48,1,0,TBD
20150305_12:24:49,1,0,TBD
20150305_12:24:50,1,0,TBD
20150305_12:24:51,1,0,TBD
20150305_12:24:52,1,0,TBD
20150305_12:24:53,1,0,TBD
20150305_12:24:54,1,0,TBD
20150305_12:24:55,1,0,TBD
20150305_12:24:56,1,0,TBD
20150305_12:24:57,1,0,TBD
20150305_12:24:58,1,0,TBD
20150305_12:24:59,1,0,TBD
20150305_12:25:00,1,0,TBD
20150305_12:25:01,1,0,TBD
20150305_12:25:02,1,0,TBD
20150305_12:25:03,1,0,TBD
20150305_12:25:04,1,0,TBD
20150305_12:25:05,1,0,TBD
20150305_12:25:06,1,0,TBD
20150305_12:25:07,1,0,TBD
20150305_12:25:08,1,0,TBD
20150305_12:25:09,1,0,TBD
20150305_12:25:10,1,0,TBD
20150305_12:25:11,1,0,TBD
20150305_12:25:12,1,0,TBD
20150305_12:25:13,1,0,TBD
20150305_12:25:14,1,0,TBD
20150305_12:25:15,1,0,TBD
20150305_12:25:16,1,0,TBD
20150305_12:25:17,1,0,TBD
20150305_12:25:18,1,0,TBD
20150305_12:25:19,1,0,TBD
20150305_12:25:20,1,0,TBD
20150305_12:25:21,1,0,TBD
20150305_12:25:22,1,0,TBD
20150305_12:25:23,1,0,TBD
20150305_12:25:24,1,0,TBD
20150305_12:25:25,1,0,TBD
20150305_12:25:26,1,0,TBD
20150305_12:25:27,1,0,TBD
20150305_12:25:28,1,0,TBD
20150305_12:25:29,1,0,TBD
20150305_12:25:30,1,0,TBD
20150305_12:25:31,1,0,TBD
20150305_12:25:32,1,0,TBD
20150305_12:25:33,1,0,TBD
20150305_12:25:34,1,0,TBD
20150305_12:25:35,1,0,TBD
20150305_12:25:36,1,0,TBD
20150305_12:25:37,1,0,TBD
20150305_12:25:38,1,0,TBD
20150305_12:25:39,1,0,TBD
20150305_12:25:40,1,0,TBD
20150305_12:25:41,1,0,TBD
20150305_12:25:42,1,0,TBD
20150305_12:25:43,1,0,TBD
20150305_12:25:44,1,0,TBD
20150305_12:25:45,1,0,TBD
20150305_12:25:46,1,0,TBD
20150305_12:25:47,1,0,TBD
20150305_12:25:48,1,0,TBD
20150305_12:25:49,1,0,TBD
20150305_12:25:50,1,0,TBD
20150305_12:25:51,1,0,TBD
20150305_12:25:52,1,0,TBD
20150305_12:25:53,1,0,TBD
20150305_12:25:54,1,0,TBD
20150305_12:25:55,1,0,TBD
20150305_12:25:56,1,0,TBD
20150305_12:25:57,1,0,TBD
20150305_12:25:58,1,0,TBD
20150305_12:25:59,1,0,TBD
20150305_12:26:00,1,0,TBD
20150305_12:26:01,1,0,TBD
20150305_12:26:02,1,0,TBD
20150305_12:26:03,1,0,TBD
20150305_12:26:04,1,0,TBD
20150305_12:26:05,1,0,TBD
20150305_12:26:06,1,0,TBD
20150305_12:26:07,1,0,TBD
20150305_12:26:08,1,0,TBD
20150305_12:26:09,1,0,TBD
20150305_12:26:10,1,0,TBD
20150305_12:26:11,1,0,TBD
20150305_12:26:12,1,0,TBD
20150305_12:26:13,1,0,TBD
20150305_12:26:14,1,0,TBD
20150305_12:26:15,1,0,TBD
20150305_12:26:16,1,0,TBD
20150305_12:26:17,1,0,TBD
20150305_12:26:18,1,0,TBD
20150305_12:26:19,1,0,TBD
20150305_12:26:20,1,0,TBD
