pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_11:02:04,0,0,TBD
20150304_11:02:05,0,0,TBD
20150304_11:02:06,0,0,TBD
20150304_11:02:07,0,0,TBD
20150304_11:02:08,0,0,TBD
20150304_11:02:09,0,0,TBD
20150304_11:02:10,0,0,TBD
20150304_11:02:11,0,0,TBD
20150304_11:02:12,0,0,TBD
20150304_11:02:13,0,0,TBD
20150304_11:02:14,0,0,TBD
20150304_11:02:15,0,0,TBD
20150304_11:02:16,0,0,TBD
20150304_11:02:17,0,0,TBD
20150304_11:02:18,0,0,TBD
20150304_11:02:19,0,0,TBD
20150304_11:02:20,0,0,TBD
20150304_11:02:21,0,0,TBD
20150304_11:02:22,0,0,TBD
20150304_11:02:23,0,0,TBD
20150304_11:02:24,0,0,TBD
20150304_11:02:25,0,0,TBD
20150304_11:02:26,0,0,TBD
20150304_11:02:27,0,0,TBD
20150304_11:02:28,0,0,TBD
20150304_11:02:29,0,0,TBD
20150304_11:02:30,0,0,TBD
20150304_11:02:31,0,0,TBD
20150304_11:02:32,0,0,TBD
20150304_11:02:33,0,0,TBD
20150304_11:02:34,0,0,TBD
20150304_11:02:35,0,0,TBD
20150304_11:02:36,0,0,TBD
20150304_11:02:37,0,0,TBD
20150304_11:02:38,0,0,TBD
20150304_11:02:39,0,0,TBD
20150304_11:02:40,0,0,TBD
20150304_11:02:41,0,0,TBD
20150304_11:02:42,0,0,TBD
20150304_11:02:43,0,0,TBD
20150304_11:02:44,0,0,TBD
20150304_11:02:45,0,0,TBD
20150304_11:02:46,0,0,TBD
20150304_11:02:47,0,0,TBD
20150304_11:02:48,0,0,TBD
20150304_11:02:49,0,0,TBD
20150304_11:02:50,0,0,TBD
20150304_11:02:51,0,0,TBD
20150304_11:02:52,0,0,TBD
20150304_11:02:53,0,0,TBD
20150304_11:02:54,0,0,TBD
20150304_11:02:55,0,0,TBD
20150304_11:02:56,0,0,TBD
20150304_11:02:57,0,0,TBD
20150304_11:02:58,0,0,TBD
20150304_11:02:59,0,0,TBD
20150304_11:03:00,0,0,TBD
20150304_11:03:01,0,0,TBD
20150304_11:03:02,0,0,TBD
20150304_11:03:03,0,0,TBD
20150304_11:03:04,0,0,TBD
20150304_11:03:05,0,0,TBD
20150304_11:03:06,0,0,TBD
20150304_11:03:07,0,0,TBD
20150304_11:03:08,0,0,TBD
20150304_11:03:09,0,0,TBD
20150304_11:03:10,0,0,TBD
20150304_11:03:11,0,0,TBD
20150304_11:03:12,0,0,TBD
20150304_11:03:13,0,0,TBD
20150304_11:03:14,0,0,TBD
20150304_11:03:15,0,0,TBD
20150304_11:03:16,0,0,TBD
20150304_11:03:17,0,0,TBD
20150304_11:03:18,0,0,TBD
20150304_11:03:19,0,0,TBD
20150304_11:03:20,0,0,TBD
20150304_11:03:21,0,0,TBD
20150304_11:03:22,0,0,TBD
20150304_11:03:23,0,0,TBD
20150304_11:03:24,0,0,TBD
20150304_11:03:25,0,0,TBD
20150304_11:03:26,0,0,TBD
20150304_11:03:27,0,0,TBD
20150304_11:03:28,0,0,TBD
20150304_11:03:29,0,0,TBD
20150304_11:03:30,0,0,TBD
20150304_11:03:31,0,0,TBD
20150304_11:03:32,0,0,TBD
20150304_11:03:33,0,0,TBD
20150304_11:03:34,0,0,TBD
20150304_11:03:35,0,0,TBD
20150304_11:03:36,0,0,TBD
20150304_11:03:37,0,0,TBD
20150304_11:03:38,0,0,TBD
20150304_11:03:39,0,0,TBD
20150304_11:03:40,0,0,TBD
20150304_11:03:41,0,0,TBD
20150304_11:03:42,0,0,TBD
20150304_11:03:43,0,0,TBD
20150304_11:03:44,0,0,TBD
20150304_11:03:45,0,0,TBD
20150304_11:03:46,0,0,TBD
20150304_11:03:47,0,0,TBD
20150304_11:03:48,0,0,TBD
20150304_11:03:49,0,0,TBD
20150304_11:03:50,0,0,TBD
20150304_11:03:51,0,0,TBD
20150304_11:03:52,0,0,TBD
20150304_11:03:53,0,0,TBD
20150304_11:03:54,0,0,TBD
20150304_11:03:55,0,0,TBD
20150304_11:03:56,0,0,TBD
20150304_11:03:57,0,0,TBD
20150304_11:03:58,0,0,TBD
20150304_11:03:59,0,0,TBD
20150304_11:04:00,0,0,TBD
