pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_10:29:54,0,0,TBD
20150304_10:29:55,0,0,TBD
20150304_10:29:56,0,0,TBD
20150304_10:29:57,0,0,TBD
20150304_10:29:58,0,0,TBD
20150304_10:29:59,0,0,TBD
20150304_10:30:00,0,0,TBD
20150304_10:30:01,0,0,TBD
20150304_10:30:02,0,0,TBD
20150304_10:30:03,0,0,TBD
20150304_10:30:04,0,0,TBD
20150304_10:30:05,0,0,TBD
20150304_10:30:06,0,0,TBD
20150304_10:30:07,0,0,TBD
20150304_10:30:08,0,0,TBD
20150304_10:30:09,0,0,TBD
20150304_10:30:10,0,0,TBD
20150304_10:30:11,0,0,TBD
20150304_10:30:12,0,0,TBD
20150304_10:30:13,0,0,TBD
20150304_10:30:14,0,0,TBD
20150304_10:30:15,0,0,TBD
20150304_10:30:16,0,0,TBD
20150304_10:30:17,0,0,TBD
20150304_10:30:18,0,0,TBD
20150304_10:30:19,0,0,TBD
20150304_10:30:20,0,0,TBD
20150304_10:30:21,0,0,TBD
20150304_10:30:22,0,0,TBD
20150304_10:30:23,0,0,TBD
20150304_10:30:24,0,0,TBD
20150304_10:30:25,0,0,TBD
20150304_10:30:26,0,0,TBD
20150304_10:30:27,0,0,TBD
20150304_10:30:28,0,0,TBD
20150304_10:30:29,0,0,TBD
20150304_10:30:30,0,0,TBD
20150304_10:30:31,0,0,TBD
20150304_10:30:32,0,0,TBD
20150304_10:30:33,0,0,TBD
20150304_10:30:34,0,0,TBD
20150304_10:30:35,0,0,TBD
20150304_10:30:36,0,0,TBD
20150304_10:30:37,0,0,TBD
20150304_10:30:38,0,0,TBD
20150304_10:30:39,0,0,TBD
20150304_10:30:40,0,0,TBD
20150304_10:30:41,0,0,TBD
20150304_10:30:42,0,0,TBD
20150304_10:30:43,0,0,TBD
20150304_10:30:44,0,0,TBD
20150304_10:30:45,0,0,TBD
20150304_10:30:46,0,0,TBD
20150304_10:30:47,0,0,TBD
20150304_10:30:48,0,0,TBD
20150304_10:30:49,0,0,TBD
20150304_10:30:50,0,0,TBD
20150304_10:30:51,0,0,TBD
20150304_10:30:52,0,0,TBD
20150304_10:30:53,0,0,TBD
20150304_10:30:54,0,0,TBD
20150304_10:30:55,0,0,TBD
20150304_10:30:56,0,0,TBD
20150304_10:30:57,0,0,TBD
20150304_10:30:58,0,0,TBD
20150304_10:30:59,0,0,TBD
20150304_10:31:00,0,0,TBD
20150304_10:31:01,0,0,TBD
20150304_10:31:02,0,0,TBD
20150304_10:31:03,0,0,TBD
20150304_10:31:04,0,0,TBD
20150304_10:31:05,0,0,TBD
20150304_10:31:06,0,0,TBD
20150304_10:31:07,0,0,TBD
20150304_10:31:08,0,0,TBD
20150304_10:31:09,0,0,TBD
20150304_10:31:10,0,0,TBD
20150304_10:31:11,0,0,TBD
20150304_10:31:12,0,0,TBD
20150304_10:31:13,0,0,TBD
20150304_10:31:14,0,0,TBD
20150304_10:31:15,0,0,TBD
20150304_10:31:16,0,0,TBD
20150304_10:31:17,0,0,TBD
20150304_10:31:18,0,0,TBD
